"id"	"data$Uniprot"	"data$Symbol"	"iBAQ.CA_1"	"iBAQ.CA_2"	"iBAQ.CA_3"	"iBAQ.FA_1"	"iBAQ.FA_2"	"iBAQ.FA_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
354	"Q0B1H5"	"Bamb_6454"	17.7651192948758	21.1547439554687	21.8531191533972	21.6771931501587	22.5683671727484	17.7771268644025	-0.416568261189244	-0.214876754042948	-0.31335569951959	0.840374077447728	0.757994267178537	0.209085834655187	0.242942873999007	4	12.260008396405	1.6764475622441	5.63747649701686	2.65086992125064	"Not Significant"	"Not Significant"	0.120334078988187	0.0755273525000712
355	"Q0B1H6"	"Bamb_6453"	20.7795654758791	20.6949801437942	18.9356887880328	18.8372275395962	20.5845368381988	19.4994060309434	0.496354666322573	0.630054387034208	0.497508607108445	0.562858318896176	0.625490998639566	0.164402725981579	0.216373387629754	4	12.260008396405	1.6764475622441	0.930935083423691	1.49304975317895	"Not Significant"	"Not Significant"	0.203778935801568	0.249600910770636
356	"Q0B1K0"	"Bamb_6429"	18.6557822560815	19.7728976638934	22.1851040865212	20.2853435142564	18.4715204499394	19.2087439905832	0.882725350572387	0.756385303997652	0.813394695104023	0.491521922585418	0.427742547846258	0.160002457251749	0.195451983131511	4	12.260008396405	1.6764475622441	2.04294320287138	1.76660634487014	"Not Significant"	"Not Significant"	0.368817548022843	0.308457107240694
357	"Q0B1K8"	"Bamb_6421"	18.271891556152	19.0292080952026	19.0146797962555	17.8946283213747	18.4933003876193	16.0429613762419	1.29496312079142	1.66282938693356	1.30024753071335	0.171680592935653	0.211645415989204	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.909726147558553	1.48783230547583	"Not Significant"	"Not Significant"	0.674391133436854	0.765278795446637
358	"Q0B1M8"	"Bamb_6401"	23.3082756957312	23.2664228386558	22.2191295156548	18.648884170708	22.9875624143169	19.7329921436546	2.47479644045409	1.83118914131947	2.17724323236661	0.141032771630139	0.0445216339699385	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.73970508440604	1.9380113932682	"Not Significant"	"Significant"	1.35142890518401	0.850679959086432
359	"Q0B1P7"	"Bamb_6382"	25.879982527117	26.2180061976004	25.4582321196234	24.975569172735	26.7989708750517	23.3886374806064	0.79768110531595	0.790189840031152	0.762857886496222	0.473625426705654	0.456473714643375	0.159463366145984	0.196382622214417	4	12.260008396405	1.6764475622441	1.52857582352974	1.64007076953665	"Not Significant"	"Not Significant"	0.340584225608336	0.324564990445739
360	"Q0B1R5"	"Bamb_6364"	18.7441242959476	19.1287797570798	19.510710090561	17.6829123108613	15.9929339231783	16.1170545734523	2.53023777869885	4.30955794465933	2.62727959309042	0.0125504225514501	0.0181214700473151	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.517068977031585	1.3912377254598	"Significant"	"Significant"	1.74180657445496	1.90134165197786
361	"Q0B1S5"	"Bamb_6354"	19.228184554305	18.7181983846252	18.6631689154261	17.200074826368	18.2920789341712	15.2546964874283	1.95423386879624	2.15626358174644	1.91191770238018	0.0972957100361334	0.0736728819697863	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.232084899065	1.56713331040709	"Not Significant"	"Not Significant"	1.13269234088091	1.01190630822814
362	"Q0B1S8"	"Bamb_6351"	17.996120363033	19.5889524791495	21.577592942375	20.4025999135957	17.5467748042551	18.3004151262872	0.970958646806514	0.723022380374879	0.856097293098399	0.509682131325571	0.404383967451413	0.160002457251749	0.195102057241355	4	12.260008396405	1.6764475622441	2.70513687906766	1.92950753410758	"Not Significant"	"Not Significant"	0.393206071145843	0.292700591843376
363	"Q0B1W8"	"Bamb_6311"	25.2728783395296	25.7066981459894	24.455193249889	22.5306244639145	25.7490383404755	22.8513281451792	1.43459292861295	1.31938212040011	1.3474469864486	0.257494655892343	0.196313745749574	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.77340301193346	1.70029882906406	"Not Significant"	"Not Significant"	0.707049290343002	0.58923177998415
364	"Q0B203"	"Bamb_6276"	18.8110547783509	17.3693076604545	17.7657781723258	15.221775903804	18.7231742940287	15.9095649908109	1.36387514082918	1.18170041814661	1.2606931242578	0.302778783519593	0.225210238667377	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.99813905235645	1.7555844193157	"Not Significant"	"Not Significant"	0.647411869168538	0.518874560226093
365	"Q0B204"	"Bamb_6275"	21.9693373326078	21.9546464574455	21.7333480509489	20.1475577234709	21.9843322265337	19.3600540353848	1.38846261853761	1.7772895592879	1.39346724889602	0.150157896137395	0.182234983582063	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.91546820049831	1.48924486389518	"Not Significant"	"Not Significant"	0.739368248009344	0.823451825244999
366	"Q0B205"	"Bamb_6274"	25.125734437854	25.5215716867459	24.5712638027238	23.7975863307603	25.7915132775407	23.4075613378863	0.740636327045444	0.939838786891802	0.742322101759927	0.400512448990212	0.468480961840372	0.15826794001991	0.19885629291223	4	12.260008396405	1.6764475622441	0.931525075167679	1.49319489252441	"Not Significant"	"Not Significant"	0.329308053304849	0.397383980344466
367	"Q0B206"	"Bamb_6273"	21.9074188295953	21.9362137744574	21.9935520854331	21.8417255731596	22.5299099518778	21.8097838264732	-0.114744887341602	-0.485672753747531	-0.123990704710751	0.652602904312653	0.902842476681887	0.177599928524286	0.273744281369051	4	12.260008396405	1.6764475622441	0.0837279516083069	1.28463482222413	"Not Significant"	"Not Significant"	0.0443880165475406	0.185350997780519
368	"Q0B215"	"Bamb_6264"	21.196645346794	21.8784491176822	20.0417981617474	19.4338788010405	21.8859882474571	18.1944586984399	1.20085562642866	0.992547967228197	1.09495527628831	0.377112243215871	0.289490989569506	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.19568403966222	1.80418094706398	"Not Significant"	"Not Significant"	0.538364949177103	0.423529367687777
369	"Q0B217"	"Bamb_6262"	25.4816996734686	25.6803517965357	24.0147819375732	24.243289641994	25.7886289308303	24.2752606385032	0.289884732083351	0.396017793575957	0.293652173544952	0.712307554211983	0.772738818643679	0.187274860056565	0.245285752854425	4	12.260008396405	1.6764475622441	0.803734376285668	1.46175808246465	"Not Significant"	"Not Significant"	0.111967270362338	0.147332449821958
370	"Q0B231"	"Bamb_6248"	19.8642798655117	19.8687773493007	18.322192236057	16.2373780362915	19.871216420206	16.242169282278	1.90149523736459	1.44556940542124	1.68840739079148	0.221821786990013	0.110416214684362	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.59539729021143	1.90251133922727	"Not Significant"	"Not Significant"	0.956967145530174	0.65399580036515
371	"Q0B2B8"	"Bamb_6161"	19.02591275278	19.5886780407837	18.5995787387291	17.2531272869988	20.2375974387764	15.6485822833637	1.35828750771799	0.988045524811923	1.18782919823245	0.379064047566303	0.251962800121748	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.83478914519934	1.96140229405379	"Not Significant"	"Not Significant"	0.598663573878815	0.421287404399724
372	"Q0B2C5"	"Bamb_6154"	22.3764741222464	22.0271892320754	20.1223730374512	19.4896206403093	21.9556045047797	18.1714798037353	1.63644381431621	1.24758596441238	1.45443280444155	0.280234646438136	0.16485799848059	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.58078898401712	1.89891766182239	"Not Significant"	"Not Significant"	0.782889977172844	0.552478172309635
373	"Q0B2F9"	"Bamb_6120"	21.5425520407597	22.0980590777074	20.299051467463	19.6719176407967	21.6915339604568	18.9040406671009	1.22405677252525	1.24036047751399	1.17661358476385	0.282627091024387	0.256288246870312	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.46082617595658	1.6234041981742	"Not Significant"	"Not Significant"	0.591271309681563	0.548786211494904
374	"Q0B2G6"	"Bamb_6113"	21.0437348895552	21.0159730522585	16.8140302634163	16.6594106262532	19.489816608068	14.2335447840849	2.83032206227464	1.36780454796796	2.05548659877395	0.243181026155466	0.0562585952317134	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	6.42265931153209	2.84402672544732	"Not Significant"	"Not Significant"	1.24981111630043	0.614070313270352
375	"Q0B2H2"	"Bamb_6107"	22.1023589282097	20.8194837049623	20.8928214533824	21.7063240078656	22.9813561432052	21.4938964840517	-0.788970849522679	-1.26539424687056	-0.814487266270571	0.274420409989946	0.427134359490722	0.15826794001991	0.195451983131511	4	12.260008396405	1.6764475622441	0.583124733617403	1.40748759568752	"Not Significant"	"Not Significant"	0.369435491703536	0.561583591156345
376	"Q0B2I1"	"Bamb_6098"	20.8884430128718	21.2751469464711	21.621449164169	21.2212260058444	20.9321455319557	20.6500945957864	0.327190996641784	1.21933379738502	0.352736101273133	0.28970023341027	0.728817245129409	0.15826794001991	0.237631294882257	4	12.260008396405	1.6764475622441	0.108006209551296	1.29060733031911	"Not Significant"	"Not Significant"	0.137381359723403	0.538051154886845
377	"Q0B2J0"	"Bamb_6089"	24.7953583827948	24.8662265971639	24.6301760114921	23.3767655517059	25.7021333612959	23.4036663705072	0.603065235980602	0.779310566995154	0.606101345849348	0.479329508876477	0.552815520303098	0.159463366145984	0.207597385149565	4	12.260008396405	1.6764475622441	0.898253084188958	1.48500990512033	"Not Significant"	"Not Significant"	0.257419772639332	0.319365833791996
378	"Q0B2J2"	"Bamb_6087"	19.8754823964687	20.2914270413254	18.7734933963957	17.1001568440065	19.3224343229858	16.2349483751914	2.0942877640021	2.043211106525	1.99578476825178	0.110539455618085	0.0629889983103572	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.57593205168271	1.65172051214402	"Not Significant"	"Not Significant"	1.20073529801214	0.956482678551458
379	"Q0B2J8"	"Bamb_6081"	22.9529416897141	22.4171757221044	23.3535323853734	22.2055021385911	24.0647210591239	22.238647307864	0.0715930972043017	0.10661535924298	0.073313423045742	0.920227273404752	0.942451019466948	0.222716286874626	0.281654976782107	4	12.260008396405	1.6764475622441	0.676385068341634	1.43042985560538	"Not Significant"	"Not Significant"	0.0257412114436372	0.0361048993980427
380	"Q0B2K0"	"Bamb_6079"	17.0807938199645	18.7792769080132	16.099016151316	17.2502351435263	19.858236028786	16.9988937195861	-0.71609267086822	-0.594988037794285	-0.653964834225137	0.583876796798739	0.522276777863333	0.166297684576509	0.202932275896572	4	12.260008396405	1.6764475622441	2.17276745708495	1.79854341428574	"Not Significant"	"Not Significant"	0.282099283889257	0.233678783221905
381	"Q0B2K3"	"Bamb_6076"	15.9143349183431	17.3669406311891	23.3165853762308	22.8853180404423	17.2459432862023	17.9093271779362	-0.480909192939293	-0.166979250228972	-0.283220695458278	0.875487734872358	0.780581833503396	0.214814243822404	0.246441594259715	4	12.260008396405	1.6764475622441	12.4420632217342	4.32481413058371	"Not Significant"	"Not Significant"	0.107581560281311	0.0577499337776413
382	"Q0B2L9"	"Bamb_6060"	23.4445539041379	23.5858895332692	23.1337668529126	23.0240635704078	24.1321827748376	21.3683700428947	0.546531300726522	0.671353547083634	0.544974515535725	0.538773323260056	0.59316802041137	0.162829741603445	0.212870459972418	4	12.260008396405	1.6764475622441	0.994074109574081	1.50858210091484	"Not Significant"	"Not Significant"	0.226822271219612	0.268593916007276
383	"Q0B2M2"	"Bamb_6057"	25.4741980807181	25.7113798338519	24.4113165036904	24.086832073349	25.3768980001835	23.5167714991836	0.872130948514781	1.28237243606553	0.891754150656885	0.268985030737491	0.38553136698725	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.69378723722951	1.43471082975093	"Not Significant"	"Not Significant"	0.413940281801623	0.570271888209479
384	"Q0B2M4"	"Bamb_6055"	22.062828783985	21.4569359003899	18.6446308667819	21.4451098462529	21.99810557172	20.2915394576609	-0.523453108158991	-0.448590428277713	-0.482357560070552	0.676955115495965	0.635981166644242	0.181106706071789	0.218282923936041	4	12.260008396405	1.6764475622441	2.04242830042461	1.76647967766697	"Not Significant"	"Not Significant"	0.196555744954709	0.169440125611224
385	"Q0B2M7"	"Bamb_6052"	20.7051429920955	20.478228475765	20.9722506281272	19.7875423251629	21.4227033453256	19.5015845356862	0.481263963270973	0.782252069691797	0.497497181935798	0.477782054718059	0.625498878312868	0.159463366145984	0.216373387629754	4	12.260008396405	1.6764475622441	0.567759622828707	1.4037077425868	"Not Significant"	"Not Significant"	0.203773464776266	0.32077016618782
386	"Q0B2M8"	"Bamb_6051"	21.6707253950381	22.7024187535907	22.8260371339276	21.6745664269266	22.9652206218142	21.4762023224638	0.361063970450598	0.608538144310702	0.374547989861499	0.575693870715203	0.712836565167881	0.165538267921399	0.234010727884989	4	12.260008396405	1.6764475622441	0.52806083071456	1.39394174710972	"Not Significant"	"Not Significant"	0.147010031132591	0.239808394357157
387	"Q0B2M9"	"Bamb_6050"	27.2277506269397	27.075104846286	27.0030309318808	24.7411888041661	27.096274409507	25.7297487237594	1.24622482255801	1.81672528398075	1.27295070020964	0.143421749937541	0.220935676225825	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.705838808146221	1.43767554431267	"Not Significant"	"Not Significant"	0.655734149511203	0.84338498282732
388	"Q0B2N0"	"Bamb_6049"	29.3774318098309	29.2618580523252	28.0572919857499	27.8325560998723	29.1437001308872	27.1978866264816	0.840812996888299	1.1815512560824	0.854921358206414	0.302831706167015	0.405015845577877	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.759600005145044	1.45090092419888	"Not Significant"	"Not Significant"	0.392527985396649	0.518798656607535
389	"Q0B2N1"	"Bamb_6048"	26.1187820579574	25.5892657324742	26.1620982429526	25.2523059495654	26.52149680651	24.1904643243996	0.635292984303071	0.909498658887023	0.647476617685123	0.414532733219227	0.526360328321245	0.15826794001991	0.202932275896572	4	12.260008396405	1.6764475622441	0.731872201403041	1.44407981978957	"Not Significant"	"Not Significant"	0.278716850853895	0.382441170071008
390	"Q0B2N2"	"Bamb_6047"	24.1424249557961	24.0554830283262	25.1379382929131	23.578307267632	24.1532136872138	22.8284603821691	0.925288313340141	1.78844911894932	0.970745103720599	0.148218088261929	0.345895106786728	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.401506180425307	1.36280900788747	"Not Significant"	"Not Significant"	0.461055581699296	0.82909879262538
391	"Q0B2N3"	"Bamb_6046"	21.7527889603249	21.4135907439793	22.1973054955378	18.7340016983954	21.8692142762292	19.5864256748225	1.72468118346498	1.79086436124517	1.66665233155306	0.147801786764919	0.114727217008561	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.39118062786403	1.60627123086086	"Not Significant"	"Not Significant"	0.940333541170619	0.83032031575544
392	"Q0B2N4"	"Bamb_6045"	24.6554547306253	24.2032183417814	24.7659258425954	24.2957207379745	24.5007558272694	23.5215716867459	0.435516887670771	1.26501013663395	0.466427481056715	0.274544590733788	0.647097535408376	0.15826794001991	0.220945101517309	4	12.260008396405	1.6764475622441	0.177792422655009	1.30777490155336	"Not Significant"	"Not Significant"	0.189030254266157	0.561387108638669
393	"Q0B2N5"	"Bamb_6044"	24.6783650197627	24.5218711688304	25.0309900249965	23.4398704416775	24.9209346833502	23.3528592039693	0.839187294864219	1.58152479903748	0.878763734711736	0.188917682247092	0.392330714600805	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.422334973490376	1.3679329395749	"Not Significant"	"Not Significant"	0.406347690699208	0.72372739124203
394	"Q0B2P7"	"Bamb_6032"	20.6647493421995	21.0007207711936	21.1570903035808	20.338866929428	21.8789354971562	19.2648548969784	0.446634364470414	0.578252368838261	0.44900870916449	0.594088457359605	0.659352076740535	0.167778747544031	0.223542760080675	4	12.260008396405	1.6764475622441	0.894871523115855	1.48417803320719	"Not Significant"	"Not Significant"	0.180882621590021	0.226148885518832
395	"Q0B2S1"	"Bamb_6008"	25.8024510865026	25.7541202810527	24.2887686541842	24.36626350964	26.3078068513121	24.0451857311096	0.375361309892617	0.434510096276083	0.370524692150875	0.686330735021198	0.715774179297132	0.182356476400304	0.234683196379154	4	12.260008396405	1.6764475622441	1.11941346533954	1.53941587484897	"Not Significant"	"Not Significant"	0.145223972320748	0.163466552251352
396	"Q0B2S7"	"Bamb_6002"	22.1670811999519	21.8351082238414	20.2837621070692	19.2900773616066	22.6666574398023	20.4585387837333	0.623559315240087	0.543354748012264	0.577300723699566	0.615748944079211	0.571643989551996	0.171532720569613	0.209844986868199	4	12.260008396405	1.6764475622441	1.97551289627127	1.75001833213209	"Not Significant"	"Not Significant"	0.242874358459433	0.210596324240731
397	"Q0B2S8"	"Bamb_6001"	22.9125078354097	23.2860207299037	21.05906978854	20.9949334480826	23.4577626095011	19.8322750421184	0.990875751383777	0.779367717751457	0.889712803089009	0.479299406511545	0.386594589193727	0.159463366145984	0.195102057241355	4	12.260008396405	1.6764475622441	2.4246264266431	1.86050130838224	"Not Significant"	"Not Significant"	0.412744228682405	0.319393108769365
